"","subj","item","pos","word","RT","newCond","newSubj"
"78921",15,14,7,"Hunde",611,"a","S603"
"78931",15,14,8,"hatte,",412,"a","S603"
"78941",15,14,9,"mag",382,"a","S603"
"78951",15,14,10,"ausgefallene",720,"a","S603"
"78961",15,14,11,"Brillen.",717,"a","S603"
"4692",10,18,0,"Die",400,"a","S604"
"4702",10,18,1,"Pflegerin",458,"a","S604"
"4712",10,18,2,"der",386,"a","S604"
"4722",10,18,3,"Rentnerin,",511,"a","S604"
"4732",10,18,4,"die",407,"a","S604"
"4742",10,18,5,"eine",386,"a","S604"
"47513",10,18,6,"aufdringliche",433,"a","S604"
"47610",10,18,7,"Art",413,"a","S604"
"47710",10,18,8,"hatte,",482,"a","S604"
"47812",10,18,9,"hat",486,"a","S604"
"47912",10,18,10,"letzten",501,"a","S604"
"48012",10,18,11,"Monat",421,"a","S604"
"48112",10,18,12,"geheiratet.",545,"a","S604"
"52510",10,6,0,"Die",477,"a","S604"
"5267",10,6,1,"Friseuse",423,"a","S604"
"5272",10,6,2,"der",420,"a","S604"
"5282",10,6,3,"Regisseurin,",457,"a","S604"
"5292",10,6,4,"die",425,"a","S604"
"5302",10,6,5,"einen",439,"a","S604"
"5312",10,6,6,"ausgezeichneten",517,"a","S604"
"5322",10,6,7,"Ruf",358,"a","S604"
"53310",10,6,8,"hatte,",440,"a","S604"
"53411",10,6,9,"ist",389,"a","S604"
"5355",10,6,10,"unbestimmt",441,"a","S604"
"5362",10,6,11,"verzogen.",3796,"a","S604"
"6824",10,31,0,"Die",610,"a","S604"
"6832",10,31,1,"Gärtnerin",627,"a","S604"
"6842",10,31,2,"der",658,"a","S604"
"6852",10,31,3,"Bankerin,",2300,"a","S604"
"6862",10,31,4,"die",780,"a","S604"
"6872",10,31,5,"andauernd",747,"a","S604"
"6882",10,31,6,"heftige",827,"a","S604"
"68912",10,31,7,"Migräne",912,"a","S604"
"69010",10,31,8,"hatte,",902,"a","S604"
"6912",10,31,9,"war",743,"a","S604"
"6922",10,31,10,"nicht",476,"a","S604"
"6932",10,31,11,"besonders",528,"a","S604"
"6946",10,31,12,"gesprächig.",697,"a","S604"
"81910",10,19,0,"Die",361,"a","S604"
"8208",10,19,1,"Anwältin",434,"a","S604"
"8212",10,19,2,"der",395,"a","S604"
"8222",10,19,3,"Angeklagten,",996,"a","S604"
"8232",10,19,4,"die",944,"a","S604"
"8242",10,19,5,"kein",518,"a","S604"
"82510",10,19,6,"bisschen",587,"a","S604"
"82610",10,19,7,"Anstand",745,"a","S604"
"82710",10,19,8,"hatte,",1724,"a","S604"
"8287",10,19,9,"hat",480,"a","S604"
"8292",10,19,10,"sich",483,"a","S604"
"83010",10,19,11,"verspätet.",695,"a","S604"
"8552",10,30,0,"Die",386,"a","S604"
"85612",10,30,1,"Schwägerin",399,"a","S604"
"8572",10,30,2,"der",523,"a","S604"
"85810",10,30,3,"Fotografin,",532,"a","S604"
"8595",10,30,4,"die",548,"a","S604"
"8602",10,30,5,"eine",397,"a","S604"
"86112",10,30,6,"beeindruckende",2301,"a","S604"
"8622",10,30,7,"Privatbibliothek",423,"a","S604"
"8632",10,30,8,"hatte,",1250,"a","S604"
"8642",10,30,9,"lebte",346,"a","S604"
"8652",10,30,10,"in",383,"a","S604"
"86610",10,30,11,"Wien.",728,"a","S604"
"86710",10,7,0,"Die",374,"a","S604"
"8682",10,7,1,"Konkurentin",399,"a","S604"
"8692",10,7,2,"der",396,"a","S604"
"8702",10,7,3,"Sportlerin,",455,"a","S604"
"87112",10,7,4,"die",1011,"a","S604"
"87210",10,7,5,"einen",416,"a","S604"
"8732",10,7,6,"ungewöhnlichen",670,"a","S604"
"8742",10,7,7,"Namen",798,"a","S604"
"8752",10,7,8,"hatte,",469,"a","S604"
"87612",10,7,9,"hat",517,"a","S604"
"87712",10,7,10,"sich",439,"a","S604"
"87812",10,7,11,"verletzt.",421,"a","S604"
"18931",2,4,0,"Die",266,"b","S605"
"18941",2,4,1,"Kollegin",260,"b","S605"
"18951",2,4,2,"des",324,"b","S605"
"18961",2,4,3,"Detektiven,",346,"b","S605"
"18971",2,4,4,"der",438,"b","S605"
"18981",2,4,5,"einen",487,"b","S605"
"18991",2,4,6,"großen",294,"b","S605"
"19001",2,4,7,"Hund",630,"b","S605"
"19011",2,4,8,"hatte,",283,"b","S605"
"19021",2,4,9,"hatte",332,"b","S605"
"19031",2,4,10,"öfter",493,"b","S605"
"19041",2,4,11,"Probleme",368,"b","S605"
"19051",2,4,12,"mit",329,"b","S605"
"19061",2,4,13,"dem",327,"b","S605"
"19071",2,4,14,"Finanzamt.",368,"b","S605"
"19081",2,16,0,"Die",298,"b","S605"
"19091",2,16,1,"Managerin",282,"b","S605"
"19101",2,16,2,"des",313,"b","S605"
"19111",2,16,3,"Künstlers,",356,"b","S605"
"19121",2,16,4,"der",596,"b","S605"
"19131",2,16,5,"kristallklare",347,"b","S605"
"19141",2,16,6,"blaue",299,"b","S605"
"19151",2,16,7,"Augen",275,"b","S605"
"19161",2,16,8,"hat,",296,"b","S605"
"19171",2,16,9,"ist",646,"b","S605"
"19181",2,16,10,"noch",297,"b","S605"
"19191",2,16,11,"recht",307,"b","S605"
"19201",2,16,12,"unerfahren.",311,"b","S605"
"20451",2,5,0,"Die",239,"b","S605"
"20461",2,5,1,"Tochter",244,"b","S605"
"20471",2,5,2,"des",229,"b","S605"
"20481",2,5,3,"Forschers,",241,"b","S605"
"20491",2,5,4,"der",249,"b","S605"
"20501",2,5,5,"schwere",266,"b","S605"
"20511",2,5,6,"gesundheitliche",222,"b","S605"
"20521",2,5,7,"Probleme",260,"b","S605"
"20531",2,5,8,"hatte,",258,"b","S605"
"20541",2,5,9,"spielte",278,"b","S605"
"20551",2,5,10,"gerne",247,"b","S605"
"20561",2,5,11,"Schach.",312,"b","S605"
"21171",2,29,0,"Die",292,"b","S605"
"21181",2,29,1,"Stylistin",272,"b","S605"
"21191",2,29,2,"des",288,"b","S605"
"21201",2,29,3,"Schauspielers,",284,"b","S605"
"21211",2,29,4,"der",309,"b","S605"
"21221",2,29,5,"große",306,"b","S605"
"21231",2,29,6,"finanzielle",294,"b","S605"
"21241",2,29,7,"Probleme",274,"b","S605"
"21251",2,29,8,"hatte,",278,"b","S605"
"21261",2,29,9,"trug",289,"b","S605"
"21271",2,29,10,"eine",295,"b","S605"
"21281",2,29,11,"Perücke.",275,"b","S605"
"21781",2,28,0,"Die",229,"b","S605"
"21791",2,28,1,"Reisefüherin",266,"b","S605"
"21801",2,28,2,"des",226,"b","S605"
"21811",2,28,3,"Touristen,",261,"b","S605"
"21821",2,28,4,"der",294,"b","S605"
"21831",2,28,5,"eine",291,"b","S605"
"21841",2,28,6,"dicke",261,"b","S605"
"21851",2,28,7,"Hornbrille",249,"b","S605"
"21861",2,28,8,"hatte,",249,"b","S605"
"21871",2,28,9,"bekam",281,"b","S605"
"21881",2,28,10,"ständig",240,"b","S605"
"21891",2,28,11,"Anrufe.",246,"b","S605"
"22011",2,17,0,"Die",284,"b","S605"
"22021",2,17,1,"Beraterin",261,"b","S605"
"22031",2,17,2,"des",280,"b","S605"
"22041",2,17,3,"Politikers,",273,"b","S605"
"22051",2,17,4,"der",274,"b","S605"
"22061",2,17,5,"einen",294,"b","S605"
"22071",2,17,6,"neuen",275,"b","S605"
"22081",2,17,7,"Audi",270,"b","S605"
"22091",2,17,8,"hatte,",277,"b","S605"
"22101",2,17,9,"hat",297,"b","S605"
"22111",2,17,10,"sich",260,"b","S605"
"22121",2,17,11,"bewährt.",267,"b","S605"
"80111",16,14,0,"Die",468,"b","S606"
"80121",16,14,1,"Klassenlehrerin",1118,"b","S606"
"80131",16,14,2,"des",435,"b","S606"
"80141",16,14,3,"Schülers,",1055,"b","S606"
"80151",16,14,4,"der",426,"b","S606"
"80161",16,14,5,"mehrere",411,"b","S606"
"80171",16,14,6,"langhaarige",664,"b","S606"
"80181",16,14,7,"Hunde",612,"b","S606"
"80191",16,14,8,"hatte,",3093,"b","S606"
"80201",16,14,9,"mag",461,"b","S606"
"80211",16,14,10,"ausgefallene",552,"b","S606"
"80221",16,14,11,"Brillen.",3153,"b","S606"
"80231",16,27,0,"Die",391,"b","S606"
"80241",16,27,1,"Ärztin",460,"b","S606"
"80251",16,27,2,"des",419,"b","S606"
"80261",16,27,3,"Bauern,",1205,"b","S606"
"80271",16,27,4,"der",407,"b","S606"
"80281",16,27,5,"weithin",381,"b","S606"
"80291",16,27,6,"bekannte",392,"b","S606"
"80301",16,27,7,"Vorfahren",599,"b","S606"
"80311",16,27,8,"hatte,",2988,"b","S606"
"80321",16,27,9,"war",411,"b","S606"
"80331",16,27,10,"sehr",402,"b","S606"
"80341",16,27,11,"neugierig.",839,"b","S606"
"80711",16,2,0,"Die",460,"b","S606"
"80721",16,2,1,"Buchhalterin",690,"b","S606"
"80731",16,2,2,"des",400,"b","S606"
"80741",16,2,3,"Unternehmers,",631,"b","S606"
"80751",16,2,4,"die",420,"b","S606"
"80761",16,2,5,"viel",333,"b","S606"
"80771",16,2,6,"goldenen",371,"b","S606"
"80781",16,2,7,"Schmuck",519,"b","S606"
"80791",16,2,8,"hat,",355,"b","S606"
"80801",16,2,9,"hat",340,"b","S606"
"80811",16,2,10,"momentan",387,"b","S606"
"80821",16,2,11,"Urlaub.",867,"b","S606"
"80831",16,26,0,"Die",437,"b","S606"
"80841",16,26,1,"Freundin",491,"b","S606"
"80851",16,26,2,"des",393,"b","S606"
"80861",16,26,3,"Tänzers,",759,"b","S606"
"80871",16,26,4,"der",421,"b","S606"
"80881",16,26,5,"eine",354,"b","S606"
"80891",16,26,6,"unheilbare",392,"b","S606"
"80901",16,26,7,"Krankheit",486,"b","S606"
"80911",16,26,8,"hatte,",418,"b","S606"
"80921",16,26,9,"hört",293,"b","S606"
"80931",16,26,10,"gerne",327,"b","S606"
"80941",16,26,11,"Rockmusik.",638,"b","S606"
"81461",16,15,0,"Die",370,"b","S606"
"81471",16,15,1,"Angestellte",486,"b","S606"
"81481",16,15,2,"des",421,"b","S606"
"81491",16,15,3,"Bäckers,",1480,"b","S606"
"81501",16,15,4,"der",313,"b","S606"
"81511",16,15,5,"regelmässig",437,"b","S606"
"81521",16,15,6,"starke",343,"b","S606"
"81531",16,15,7,"Hustenanfälle",639,"b","S606"
"81541",16,15,8,"hat,",399,"b","S606"
"81551",16,15,9,"überlegt",344,"b","S606"
"81561",16,15,10,"zu",336,"b","S606"
"81571",16,15,11,"kündigen.",664,"b","S606"
"83231",16,3,0,"Die",368,"b","S606"
"83241",16,3,1,"Verlegerin",411,"b","S606"
"83251",16,3,2,"des",510,"b","S606"
"83261",16,3,3,"Autors,",373,"b","S606"
"83271",16,3,4,"der",484,"b","S606"
"83281",16,3,5,"einen",342,"b","S606"
"83291",16,3,6,"österreichischen",499,"b","S606"
"83301",16,3,7,"Akzent",411,"b","S606"
"83311",16,3,8,"hatte,",386,"b","S606"
"83321",16,3,9,"hat",315,"b","S606"
"83331",16,3,10,"sich",359,"b","S606"
"83341",16,3,11,"gemeldet.",592,"b","S606"
"54321",13,17,0,"Die",858,"b","S607"
"54331",13,17,1,"Beraterin",1014,"b","S607"
"54341",13,17,2,"des",487,"b","S607"
"54351",13,17,3,"Politikers,",554,"b","S607"
"54361",13,17,4,"der",572,"b","S607"
"54371",13,17,5,"einen",399,"b","S607"
"54381",13,17,6,"neuen",414,"b","S607"
"54391",13,17,7,"Audi",459,"b","S607"
"54401",13,17,8,"hatte,",466,"b","S607"
"54411",13,17,9,"hat",544,"b","S607"
"54421",13,17,10,"sich",432,"b","S607"
"54431",13,17,11,"bewährt.",446,"b","S607"
"54561",13,29,0,"Die",656,"b","S607"
"54571",13,29,1,"Stylistin",902,"b","S607"
"54581",13,29,2,"des",539,"b","S607"
"54591",13,29,3,"Schauspielers,",493,"b","S607"
"54601",13,29,4,"der",466,"b","S607"
"54611",13,29,5,"große",442,"b","S607"
"54621",13,29,6,"finanzielle",456,"b","S607"
"54631",13,29,7,"Probleme",532,"b","S607"
"54641",13,29,8,"hatte,",422,"b","S607"
"54651",13,29,9,"trug",421,"b","S607"
"54661",13,29,10,"eine",399,"b","S607"
"54671",13,29,11,"Perücke.",399,"b","S607"
"54681",13,6,0,"Die",682,"b","S607"
"54691",13,6,1,"Friseuse",808,"b","S607"
"54701",13,6,2,"des",474,"b","S607"
"54711",13,6,3,"Regisseurs,",611,"b","S607"
"54721",13,6,4,"der",698,"b","S607"
"54731",13,6,5,"einen",674,"b","S607"
"54741",13,6,6,"ausgezeichneten",566,"b","S607"
"54751",13,6,7,"Ruf",579,"b","S607"
"54761",13,6,8,"hatte,",450,"b","S607"
"54771",13,6,9,"ist",441,"b","S607"
"54781",13,6,10,"unbestimmt",526,"b","S607"
"54791",13,6,11,"verzogen.",583,"b","S607"
"55271",13,30,0,"Die",1093,"b","S607"
"55281",13,30,1,"Schwägerin",1195,"b","S607"
"55291",13,30,2,"des",534,"b","S607"
"55301",13,30,3,"Fotografen,",522,"b","S607"
"55311",13,30,4,"der",611,"b","S607"
"55321",13,30,5,"eine",508,"b","S607"
"55331",13,30,6,"beeindruckende",579,"b","S607"
"55341",13,30,7,"Privatbibliothek",757,"b","S607"
"55351",13,30,8,"hatte,",627,"b","S607"
"55361",13,30,9,"lebte",555,"b","S607"
"55371",13,30,10,"in",457,"b","S607"
"55381",13,30,11,"Wien.",390,"b","S607"
"56591",13,18,0,"Die",416,"b","S607"
"56601",13,18,1,"Pflegerin",486,"b","S607"
"56611",13,18,2,"des",445,"b","S607"
"56621",13,18,3,"Rentners,",628,"b","S607"
"56631",13,18,4,"der",645,"b","S607"
"56641",13,18,5,"eine",460,"b","S607"
"56651",13,18,6,"aufdringliche",568,"b","S607"
"56661",13,18,7,"Art",514,"b","S607"
"56671",13,18,8,"hatte,",434,"b","S607"
"56681",13,18,9,"hat",388,"b","S607"
"56691",13,18,10,"letzten",474,"b","S607"
"56701",13,18,11,"Monat",443,"b","S607"
"56711",13,18,12,"geheiratet.",385,"b","S607"
"57381",13,5,0,"Die",377,"b","S607"
"57391",13,5,1,"Tochter",534,"b","S607"
"57401",13,5,2,"des",425,"b","S607"
"57411",13,5,3,"Forschers,",427,"b","S607"
"57421",13,5,4,"der",457,"b","S607"
"57431",13,5,5,"schwere",390,"b","S607"
"57441",13,5,6,"gesundheitliche",385,"b","S607"
"57451",13,5,7,"Probleme",546,"b","S607"
"57461",13,5,8,"hatte,",361,"b","S607"
"57471",13,5,9,"spielte",331,"b","S607"
"57481",13,5,10,"gerne",339,"b","S607"
"57491",13,5,11,"Schach.",353,"b","S607"
"3228",5,1,0,"Die",319,"b","S608"
"3229",5,1,1,"Schwester",574,"b","S608"
"3230",5,1,2,"des",832,"b","S608"
"3231",5,1,3,"Schneiders,",688,"b","S608"
"3232",5,1,4,"der",465,"b","S608"
"3233",5,1,5,"hübsche",730,"b","S608"
"3234",5,1,6,"schwarze",537,"b","S608"
"3235",5,1,7,"Locken",439,"b","S608"
"3236",5,1,8,"hatte,",689,"b","S608"
"3237",5,1,9,"hat",377,"b","S608"
"3238",5,1,10,"sich",444,"b","S608"
"3239",5,1,11,"verlobt.",353,"b","S608"
"3264",5,25,0,"Die",297,"b","S608"
"3265",5,25,1,"Tante",216,"b","S608"
"3266",5,25,2,"des",424,"b","S608"
"3267",5,25,3,"Kassierers,",312,"b","S608"
"3268",5,25,4,"der",656,"b","S608"
"3269",5,25,5,"ein",372,"b","S608"
"3270",5,25,6,"auffälliges",453,"b","S608"
"3271",5,25,7,"Muttermal",540,"b","S608"
"3272",5,25,8,"hatte,",615,"b","S608"
"3273",5,25,9,"hat",355,"b","S608"
"3274",5,25,10,"das",335,"b","S608"
"3275",5,25,11,"Rauchen",300,"b","S608"
"3276",5,25,12,"aufgegeben.",393,"b","S608"
"3348",5,13,0,"Die",415,"b","S608"
"3349",5,13,1,"Bedienstete",476,"b","S608"
"3350",5,13,2,"des",1077,"b","S608"
"3351",5,13,3,"Grafen,",391,"b","S608"
"3352",5,13,4,"der",922,"b","S608"
"3353",5,13,5,"extrem",468,"b","S608"
"3354",5,13,6,"laute",337,"b","S608"
"3355",5,13,7,"Kinder",412,"b","S608"
"3356",5,13,8,"hatte,",378,"b","S608"
"3357",5,13,9,"konnte",439,"b","S608"
"3358",5,13,10,"nicht",469,"b","S608"
"3359",5,13,11,"mehr.",421,"b","S608"
"3501",5,2,0,"Die",324,"b","S608"
"3502",5,2,1,"Buchhalterin",439,"b","S608"
"3503",5,2,2,"des",424,"b","S608"
"3504",5,2,3,"Unternehmers,",680,"b","S608"
"3505",5,2,4,"die",646,"b","S608"
"3506",5,2,5,"viel",492,"b","S608"
"3507",5,2,6,"goldenen",442,"b","S608"
"3508",5,2,7,"Schmuck",574,"b","S608"
"3509",5,2,8,"hat,",534,"b","S608"
"3510",5,2,9,"hat",508,"b","S608"
"3511",5,2,10,"momentan",362,"b","S608"
"3512",5,2,11,"Urlaub.",440,"b","S608"
"3513",5,26,0,"Die",311,"b","S608"
"3514",5,26,1,"Freundin",187,"b","S608"
"3515",5,26,2,"des",455,"b","S608"
"3516",5,26,3,"Tänzers,",607,"b","S608"
"3517",5,26,4,"der",279,"b","S608"
"3518",5,26,5,"eine",321,"b","S608"
"3519",5,26,6,"unheilbare",421,"b","S608"
"3520",5,26,7,"Krankheit",369,"b","S608"
"3521",5,26,8,"hatte,",321,"b","S608"
"3522",5,26,9,"hört",436,"b","S608"
"3523",5,26,10,"gerne",277,"b","S608"
"3524",5,26,11,"Rockmusik.",274,"b","S608"
"3525",5,14,0,"Die",308,"b","S608"
"3526",5,14,1,"Klassenlehrerin",1473,"b","S608"
"3527",5,14,2,"des",407,"b","S608"
"3528",5,14,3,"Schülers,",927,"b","S608"
"3529",5,14,4,"der",409,"b","S608"
"3530",5,14,5,"mehrere",473,"b","S608"
"3531",5,14,6,"langhaarige",372,"b","S608"
"3532",5,14,7,"Hunde",463,"b","S608"
"3533",5,14,8,"hatte,",402,"b","S608"
"3534",5,14,9,"mag",383,"b","S608"
"3535",5,14,10,"ausgefallene",328,"b","S608"
"3536",5,14,11,"Brillen.",328,"b","S608"
"94311",19,14,0,"Die",353,"c","S609"
"94321",19,14,1,"Klassenlehrerin",429,"c","S609"
"94331",19,14,2,"des",355,"c","S609"
"94341",19,14,3,"Schülers,",784,"c","S609"
"94351",19,14,4,"die",331,"c","S609"
"94361",19,14,5,"mehrere",506,"c","S609"
"94371",19,14,6,"langhaarige",283,"c","S609"
"94381",19,14,7,"Hunde",443,"c","S609"
"94391",19,14,8,"hatte,",868,"c","S609"
"94401",19,14,9,"mag",1055,"c","S609"
"94411",19,14,10,"ausgefallene",444,"c","S609"
"94421",19,14,11,"Brillen.",2009,"c","S609"
"94551",19,2,0,"Die",296,"c","S609"
"94561",19,2,1,"Buchhalterin",501,"c","S609"
"94571",19,2,2,"des",465,"c","S609"
"94581",19,2,3,"Unternehmers,",820,"c","S609"
"94591",19,2,4,"der",335,"c","S609"
"94601",19,2,5,"viel",280,"c","S609"
"94611",19,2,6,"goldenen",256,"c","S609"
"94621",19,2,7,"Schmuck",609,"c","S609"
"94631",19,2,8,"hat,",722,"c","S609"
"94641",19,2,9,"hat",443,"c","S609"
"94651",19,2,10,"momentan",531,"c","S609"
"94661",19,2,11,"Urlaub.",937,"c","S609"
"94901",19,25,0,"Die",249,"c","S609"
"94911",19,25,1,"Tante",251,"c","S609"
"94921",19,25,2,"des",242,"c","S609"
"94931",19,25,3,"Kassierers,",227,"c","S609"
"94941",19,25,4,"die",382,"c","S609"
"94951",19,25,5,"ein",376,"c","S609"
"94961",19,25,6,"auffälliges",398,"c","S609"
"94971",19,25,7,"Muttermal",365,"c","S609"
"94981",19,25,8,"hatte,",303,"c","S609"
"94991",19,25,9,"hat",374,"c","S609"
"95001",19,25,10,"das",981,"c","S609"
"95011",19,25,11,"Rauchen",268,"c","S609"
"95021",19,25,12,"aufgegeben.",2676,"c","S609"
"95151",19,13,0,"Die",213,"c","S609"
"95161",19,13,1,"Bedienstete",411,"c","S609"
"95171",19,13,2,"des",334,"c","S609"
"95181",19,13,3,"Grafen,",354,"c","S609"
"95191",19,13,4,"die",435,"c","S609"
"95201",19,13,5,"extrem",289,"c","S609"
"95211",19,13,6,"laute",273,"c","S609"
"95221",19,13,7,"Kinder",255,"c","S609"
"95231",19,13,8,"hatte,",622,"c","S609"
"95241",19,13,9,"konnte",408,"c","S609"
"95251",19,13,10,"nicht",391,"c","S609"
"95261",19,13,11,"mehr.",1715,"c","S609"
"95391",19,26,0,"Die",338,"c","S609"
"95401",19,26,1,"Freundin",576,"c","S609"
"95412",19,26,2,"des",319,"c","S609"
"95421",19,26,3,"Tänzers,",278,"c","S609"
"95431",19,26,4,"die",361,"c","S609"
"95441",19,26,5,"eine",282,"c","S609"
"95451",19,26,6,"unheilbare",387,"c","S609"
"95461",19,26,7,"Krankheit",561,"c","S609"
"95471",19,26,8,"hatte,",1252,"c","S609"
"95481",19,26,9,"hört",330,"c","S609"
"95491",19,26,10,"gerne",410,"c","S609"
"95501",19,26,11,"Rockmusik.",741,"c","S609"
"95882",19,1,0,"Die",377,"c","S609"
"95891",19,1,1,"Schwester",279,"c","S609"
"95901",19,1,2,"des",309,"c","S609"
"95912",19,1,3,"Schneiders,",224,"c","S609"
"95921",19,1,4,"die",371,"c","S609"
"95931",19,1,5,"hübsche",533,"c","S609"
"95941",19,1,6,"schwarze",335,"c","S609"
"95951",19,1,7,"Locken",326,"c","S609"
"95961",19,1,8,"hatte,",388,"c","S609"
"95971",19,1,9,"hat",404,"c","S609"
"95981",19,1,10,"sich",715,"c","S609"
"95991",19,1,11,"verlobt.",503,"c","S609"
"27561",4,5,0,"Die",375,"c","S6010"
"2757",4,5,1,"Tochter",427,"c","S6010"
"2758",4,5,2,"des",441,"c","S6010"
"2759",4,5,3,"Forschers,",447,"c","S6010"
"2760",4,5,4,"die",479,"c","S6010"
"2761",4,5,5,"schwere",454,"c","S6010"
"2762",4,5,6,"gesundheitliche",597,"c","S6010"
"2763",4,5,7,"Probleme",417,"c","S6010"
"2764",4,5,8,"hatte,",543,"c","S6010"
"2765",4,5,9,"spielte",456,"c","S6010"
"2766",4,5,10,"gerne",541,"c","S6010"
"2767",4,5,11,"Schach.",360,"c","S6010"
"2814",4,28,0,"Die",322,"c","S6010"
"2815",4,28,1,"Reisefüherin",624,"c","S6010"
"2816",4,28,2,"des",442,"c","S6010"
"2817",4,28,3,"Touristen,",447,"c","S6010"
"2818",4,28,4,"die",493,"c","S6010"
"2819",4,28,5,"eine",477,"c","S6010"
"2820",4,28,6,"dicke",448,"c","S6010"
"2821",4,28,7,"Hornbrille",511,"c","S6010"
"2822",4,28,8,"hatte,",477,"c","S6010"
"2823",4,28,9,"bekam",419,"c","S6010"
"2824",4,28,10,"ständig",535,"c","S6010"
"2825",4,28,11,"Anrufe.",359,"c","S6010"
"2878",4,17,0,"Die",319,"c","S6010"
"2879",4,17,1,"Beraterin",377,"c","S6010"
"2880",4,17,2,"des",447,"c","S6010"
"2881",4,17,3,"Politikers,",360,"c","S6010"
"2882",4,17,4,"die",400,"c","S6010"
"2883",4,17,5,"einen",399,"c","S6010"
"2884",4,17,6,"neuen",363,"c","S6010"
"2885",4,17,7,"Audi",407,"c","S6010"
"2886",4,17,8,"hatte,",465,"c","S6010"
"2887",4,17,9,"hat",413,"c","S6010"
"2888",4,17,10,"sich",422,"c","S6010"
"2889",4,17,11,"bewährt.",397,"c","S6010"
"2890",4,29,0,"Die",354,"c","S6010"
"28911",4,29,1,"Stylistin",483,"c","S6010"
"2892",4,29,2,"des",422,"c","S6010"
"2893",4,29,3,"Schauspielers,",449,"c","S6010"
"2894",4,29,4,"die",430,"c","S6010"
"2895",4,29,5,"große",430,"c","S6010"
"2896",4,29,6,"finanzielle",447,"c","S6010"
"2897",4,29,7,"Probleme",446,"c","S6010"
"2898",4,29,8,"hatte,",450,"c","S6010"
"2899",4,29,9,"trug",391,"c","S6010"
"2900",4,29,10,"eine",394,"c","S6010"
"29011",4,29,11,"Perücke.",336,"c","S6010"
"2902",4,4,0,"Die",433,"c","S6010"
"2903",4,4,1,"Kollegin",502,"c","S6010"
"2904",4,4,2,"des",438,"c","S6010"
"2905",4,4,3,"Detektiven,",589,"c","S6010"
"2906",4,4,4,"die",463,"c","S6010"
"2907",4,4,5,"einen",517,"c","S6010"
"2908",4,4,6,"großen",520,"c","S6010"
"2909",4,4,7,"Hund",431,"c","S6010"
"2910",4,4,8,"hatte,",398,"c","S6010"
"29111",4,4,9,"hatte",408,"c","S6010"
"2912",4,4,10,"öfter",460,"c","S6010"
"2913",4,4,11,"Probleme",490,"c","S6010"
"2914",4,4,12,"mit",373,"c","S6010"
"2915",4,4,13,"dem",427,"c","S6010"
"2916",4,4,14,"Finanzamt.",374,"c","S6010"
"2992",4,16,0,"Die",326,"c","S6010"
"2993",4,16,1,"Managerin",416,"c","S6010"
"2994",4,16,2,"des",417,"c","S6010"
"2995",4,16,3,"Künstlers,",432,"c","S6010"
"2996",4,16,4,"die",406,"c","S6010"
"2997",4,16,5,"kristallklare",438,"c","S6010"
"2998",4,16,6,"blaue",497,"c","S6010"
"2999",4,16,7,"Augen",457,"c","S6010"
"3000",4,16,8,"hat,",443,"c","S6010"
"30011",4,16,9,"ist",400,"c","S6010"
"3002",4,16,10,"noch",319,"c","S6010"
"3003",4,16,11,"recht",351,"c","S6010"
"3004",4,16,12,"unerfahren.",319,"c","S6010"
"992",11,9,0,"Die",470,"c","S6011"
"993",11,9,1,"Trainerin",627,"c","S6011"
"994",11,9,2,"des",344,"c","S6011"
"995",11,9,3,"Athleten,",305,"c","S6011"
"996",11,9,4,"die",502,"c","S6011"
"997",11,9,5,"einen",384,"c","S6011"
"998",11,9,6,"fürchterlichen",332,"c","S6011"
"999",11,9,7,"Schnupfen",327,"c","S6011"
"1000",11,9,8,"hatte,",311,"c","S6011"
"1001",11,9,9,"verlangte",318,"c","S6011"
"1002",11,9,10,"immer",313,"c","S6011"
"1003",11,9,11,"maximale",294,"c","S6011"
"1004",11,9,12,"Leistung.",514,"c","S6011"
"1042",11,21,0,"Die",395,"c","S6011"
"1043",11,21,1,"Assistentin",161,"c","S6011"
"1044",11,21,2,"des",677,"c","S6011"
"1045",11,21,3,"Zahnarztes,",719,"c","S6011"
"1046",11,21,4,"die",144,"c","S6011"
"1047",11,21,5,"einen",686,"c","S6011"
"1048",11,21,6,"eigenwilligen",512,"c","S6011"
"1049",11,21,7,"Haarschnitt",537,"c","S6011"
"1050",11,21,8,"hatte,",267,"c","S6011"
"1051",11,21,9,"war",545,"c","S6011"
"1052",11,21,10,"sehr",317,"c","S6011"
"1053",11,21,11,"selbstbewußt.",524,"c","S6011"
"1054",11,22,0,"Die",369,"c","S6011"
"1055",11,22,1,"Tutorin",309,"c","S6011"
"1056",11,22,2,"des",486,"c","S6011"
"1057",11,22,3,"Studenten,",603,"c","S6011"
"1058",11,22,4,"die",646,"c","S6011"
"1059",11,22,5,"überschäumend",402,"c","S6011"
"1060",11,22,6,"gute",725,"c","S6011"
"1061",11,22,7,"Laune",365,"c","S6011"
"1062",11,22,8,"hatte,",249,"c","S6011"
"1063",11,22,9,"hatte",508,"c","S6011"
"1064",11,22,10,"die",417,"c","S6011"
"1065",11,22,11,"Regelstudienzeit",423,"c","S6011"
"1066",11,22,12,"schon",488,"c","S6011"
"1067",11,22,13,"lange",242,"c","S6011"
"1068",11,22,14,"überschritten.",498,"c","S6011"
"1154",11,34,0,"Die",460,"c","S6011"
"1155",11,34,1,"Cousine",906,"c","S6011"
"1156",11,34,2,"des",572,"c","S6011"
"1157",11,34,3,"Schriftstellers,",1324,"c","S6011"
